account,date,trade_count,avg_trade_size_usd,total_exposure_usd,avg_fee,daily_pnl,win_rate,pnl_count,long_ratio,drawdown_proxy,value,classification,sentiment
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-01-19,27,855.0277777777778,23085.75,0.22642541666666668,541.742729,1.0,10.0,0.18518518518518517,0.0,77.0,Extreme Greed,GREED
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-01-20,66,1131.5053030303031,74679.35,0.30233342166666666,2262.94445,0.8409090909090909,44.0,0.12121212121212122,0.0,76.0,Extreme Greed,GREED
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-01-21,13,645.536153846154,8391.970000000001,0.10152938461538462,287.821918,1.0,6.0,0.3076923076923077,0.0,76.0,Extreme Greed,GREED
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-01-22,98,587.97,57621.06,0.16130112132653063,2867.6138889999997,0.9459459459459459,37.0,0.14285714285714285,0.0,84.0,Extreme Greed,GREED
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-01-23,26,501.15999999999997,13030.16,0.1182355923076923,420.491149,0.8571428571428571,14.0,0.38461538461538464,0.0,75.0,Extreme Greed,GREED
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-01-24,40,583.839,23353.56,0.12808325,553.5255989999999,0.9,20.0,0.4,0.0,75.0,Extreme Greed,GREED
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-01-25,36,607.7458333333333,21878.85,0.15087041666666667,416.148576,0.9523809523809523,21.0,0.1388888888888889,0.0,75.0,Extreme Greed,GREED
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-01-26,18,586.3983333333333,10555.17,0.16269497333333333,535.938645,1.0,16.0,0.1111111111111111,0.0,73.0,Greed,GREED
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-01-27,83,600.4903614457832,49840.7,0.14603205795180724,1295.825632,0.8095238095238095,42.0,0.4819277108433735,0.0,71.0,Greed,GREED
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-01-28,43,577.776511627907,24844.39,0.13797906860465117,475.702642,0.7714285714285715,35.0,0.13953488372093023,0.0,72.0,Greed,GREED
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-01-29,14,446.21642857142854,6247.03,0.06301179999999999,41.935052,1.0,3.0,0.7142857142857143,0.0,72.0,Greed,GREED
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-01-30,44,634.8495454545455,27933.38,0.12996310204545455,783.829317,0.95,20.0,0.045454545454545456,0.0,70.0,Greed,GREED
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-01-31,57,426.12614035087717,24289.19,0.11880604894736842,488.582241,1.0,23.0,0.017543859649122806,0.0,76.0,Extreme Greed,GREED
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-02-01,33,490.5812121212121,16189.18,0.1351158893939394,526.448209,0.92,25.0,0.12121212121212122,0.0,68.0,Greed,GREED
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-02-02,108,475.55675925925925,51360.13,0.0908097025,-782.6517170000001,0.7105263157894737,38.0,0.5555555555555556,782.6517170000006,60.0,Greed,GREED
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-02-03,182,633.5157142857142,115299.86,0.17138933236263737,2440.916534,0.8690476190476191,84.0,0.41208791208791207,0.0,44.0,Fear,FEAR
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-02-04,34,389.9655882352941,13258.83,0.10613422794117647,874.3810560000001,0.8888888888888888,18.0,0.11764705882352941,0.0,72.0,Greed,GREED
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-02-07,17,288.2288235294118,4899.89,0.07708041176470588,126.11297599999999,0.9333333333333333,15.0,0.11764705882352941,0.0,44.0,Fear,FEAR
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-02-08,22,532.6045454545455,11717.3,0.11596082772727273,78.902492,1.0,5.0,0.7727272727272727,0.0,44.0,Fear,FEAR
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-02-10,6,521.32,3127.92,0.1351645,4.42722,1.0,2.0,0.0,0.0,43.0,Fear,FEAR
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-02-19,22,303.90090909090907,6685.82,0.05021159818181819,89.261197,0.75,8.0,0.6363636363636364,0.0,44.0,Fear,FEAR
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-02-21,15,301.59066666666666,4523.86,0.08933433333333334,165.776644,0.9166666666666666,12.0,0.0,0.0,55.0,Greed,GREED
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-02-25,190,512.5179473684211,97378.41,0.12002674263157895,3455.584856,0.8333333333333334,84.0,0.4368421052631579,0.0,25.0,Fear,FEAR
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-02-26,28,603.3185714285713,16892.92,0.16201153571428573,-200.798196,0.2,15.0,0.07142857142857142,200.79819600000337,21.0,Extreme Fear,FEAR
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-02-27,18,330.11833333333334,5942.13,0.08759483333333334,-195.841458,0.2,5.0,0.3333333333333333,396.6396539999987,10.0,Extreme Fear,FEAR
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-02-28,71,514.1759154929578,36506.49,0.1278225633802817,933.170538,0.8666666666666667,30.0,0.38028169014084506,0.0,16.0,Extreme Fear,FEAR
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-03-01,27,617.1918518518519,16664.18,0.167384,109.593094,0.6666666666666666,18.0,0.037037037037037035,0.0,20.0,Extreme Fear,FEAR
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-03-02,21,1106.6938095238095,23240.57,0.22817922285714284,349.12092600000005,1.0,8.0,0.23809523809523808,0.0,26.0,Fear,FEAR
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-03-03,33,591.2160606060606,19510.13,0.16956493939393938,376.017126,0.75,16.0,0.0,0.0,33.0,Fear,FEAR
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-03-04,32,502.8234375,16090.35,0.1194746828125,444.266681,1.0,7.0,0.78125,0.0,15.0,Extreme Fear,FEAR
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-03-05,21,550.0914285714285,11551.92,0.07079563428571428,423.18325600000003,1.0,6.0,0.42857142857142855,0.0,20.0,Extreme Fear,FEAR
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-03-06,12,742.9966666666666,8915.96,0.2090304441666667,102.92652,0.75,8.0,0.16666666666666666,0.0,25.0,Fear,FEAR
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-03-07,62,463.668064516129,28747.42,0.09100777548387097,781.670551,0.9411764705882353,17.0,0.5806451612903226,0.0,34.0,Fear,FEAR
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-03-08,31,449.9274193548387,13947.75,0.09124093548387097,119.3611,1.0,7.0,0.7741935483870968,0.0,28.0,Fear,FEAR
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-03-09,8,827.6537500000001,6621.2300000000005,0.10011538249999999,0.0,,0.0,1.0,0.0,27.0,Fear,FEAR
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-03-10,16,734.3568750000001,11749.710000000001,0.216315823125,0.0,,0.0,1.0,0.0,20.0,Extreme Fear,FEAR
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-03-11,32,504.60375,16147.32,0.1061577903125,266.837111,0.6666666666666666,6.0,0.5625,0.0,24.0,Extreme Fear,FEAR
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-03-12,7,738.5457142857142,5169.82,0.24815057142857144,78.714444,1.0,3.0,0.0,0.0,34.0,Fear,FEAR
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-03-16,7,569.8328571428572,3988.83,0.1743362857142857,-6.342484000000001,0.4,5.0,0.2857142857142857,6.342483999993419,30.0,Fear,FEAR
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-03-17,3,705.3433333333334,2116.03,0.17700799999999997,-31.277088,0.0,1.0,0.0,37.61957199999597,32.0,Fear,FEAR
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-03-19,12,485.3908333333334,5824.6900000000005,0.128105,-2.8135689999999993,0.2857142857142857,7.0,0.08333333333333333,40.43314100000134,32.0,Fear,FEAR
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-03-21,6,494.46000000000004,2966.76,0.13613833333333333,39.1247,1.0,2.0,0.0,149.09775299999455,31.0,Fear,FEAR
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-03-22,11,340.78363636363633,3748.62,0.08178054545454545,-1184.046158,0.0,11.0,0.0,1333.143910999992,32.0,Fear,FEAR
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-03-23,2,374.475,748.95,0.125823,0.0,,0.0,0.0,1333.143910999992,30.0,Fear,FEAR
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-03-30,3,250.07333333333335,750.22,0.006560863333333333,0.0,,0.0,1.0,1392.3371339999867,32.0,Fear,FEAR
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-03-31,16,471.555,7544.88,0.1509425,798.187528,1.0,5.0,0.625,594.1496059999918,34.0,Fear,FEAR
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-04-01,19,247.43947368421055,4701.35,0.08313836842105263,-680.287463,0.3333333333333333,18.0,0.05263157894736842,1274.4370689999923,34.0,Fear,FEAR
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-04-02,4,405.9275,1623.71,0.0914225,93.006465,1.0,3.0,0.25,1181.4306039999938,44.0,Fear,FEAR
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-04-03,14,635.2357142857143,8893.3,0.12727918357142856,7.052034,1.0,2.0,0.8571428571428571,1174.3785700000008,25.0,Fear,FEAR
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-04-04,2,874.78,1749.56,0.217108815,0.0,,0.0,1.0,1174.3785700000008,28.0,Fear,FEAR
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-04-05,25,586.6572,14666.43,0.16352608,-132.88134,0.9090909090909091,11.0,0.16,1307.259910000008,30.0,Fear,FEAR
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-04-06,15,661.3813333333333,9920.72,0.1542413333333333,-1400.5515480000001,0.5714285714285714,7.0,0.26666666666666666,2707.811458000011,34.0,Fear,FEAR
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-04-07,48,569.6545833333333,27343.420000000002,0.17265420833333334,-5651.552238,0.25925925925925924,27.0,0.2916666666666667,8359.363696000015,23.0,Extreme Fear,FEAR
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-04-08,42,700.9559523809525,29440.15,0.13568532404761904,-6745.027414,0.3548387096774194,31.0,0.14285714285714285,15104.391110000011,24.0,Extreme Fear,FEAR
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-04-09,56,638.1583928571429,35736.87,0.1630009464285714,-3911.273892,0.5652173913043478,46.0,0.05357142857142857,19015.66500200001,18.0,Extreme Fear,FEAR
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-04-10,21,520.317619047619,10926.67,0.1085424380952381,258.032458,0.8888888888888888,9.0,0.5238095238095238,18757.632544000007,39.0,Fear,FEAR
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-04-11,28,378.8592857142857,10608.06,0.08274578250357142,608.246567,0.8947368421052632,19.0,0.10714285714285714,18149.385977000013,25.0,Fear,FEAR
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-04-12,41,550.1919512195121,22557.87,0.1498476756097561,3105.920269,0.8888888888888888,27.0,0.0975609756097561,15043.465708000018,43.0,Fear,FEAR
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-04-14,7,377.75428571428574,2644.28,0.06804745285714285,263.769257,1.0,5.0,0.2857142857142857,14289.370139000006,31.0,Fear,FEAR
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-04-16,11,768.989090909091,8458.880000000001,0.16509629363636363,17.022667,1.0,3.0,0.7272727272727273,14272.347472000009,29.0,Fear,FEAR
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-04-17,29,456.538275862069,13239.61,0.09443162034482758,169.67583499999998,1.0,15.0,0.2413793103448276,14102.671637000007,30.0,Fear,FEAR
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-04-19,2,375.075,750.15,0.12602449999999998,64.128219,1.0,2.0,0.0,14038.543418000001,32.0,Fear,FEAR
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-04-20,21,580.8100000000001,12197.01,0.07937279741904761,12.652267000000005,0.9166666666666666,12.0,0.23809523809523808,14025.891151000003,37.0,Fear,FEAR
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-04-21,12,249.97833333333332,2999.74,0.04301357333333333,-2.1503300000000003,0.625,8.0,0.08333333333333333,14028.041481000007,39.0,Fear,FEAR
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-04-23,45,336.54622222222224,15144.58,0.08407879933333333,511.720343,0.9411764705882353,17.0,0.2,13798.587345000007,72.0,Greed,GREED
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-04-24,24,396.0429166666667,9505.03,0.073489165,350.896638,0.75,8.0,0.25,13447.690707000002,63.0,Greed,GREED
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-04-25,7,392.83714285714285,2749.86,0.02474720714285714,0.0,,0.0,0.42857142857142855,13447.690707000002,60.0,Greed,GREED
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-04-26,18,288.9161111111111,5200.49,0.06540995944444444,147.607393,1.0,4.0,0.2222222222222222,13300.083314000003,65.0,Greed,GREED
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-04-27,13,370.71153846153845,4819.25,0.10426368384615384,361.183441,0.75,12.0,0.07692307692307693,12938.899873000002,61.0,Greed,GREED
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-04-29,7,356.9714285714286,2498.8,0.05137414285714286,30.495403,1.0,1.0,0.14285714285714285,12761.983914000011,60.0,Greed,GREED
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2024-12-14,1,24979.8,24979.8,4.898,0.0,,0.0,1.0,0.0,83.0,Extreme Greed,GREED
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2024-12-19,89,5090.390786516854,453044.78,1.155787775280899,7440.638159,1.0,36.0,0.5955056179775281,0.0,75.0,Extreme Greed,GREED
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2024-12-20,238,9628.82474789916,2291660.29,2.6120834285714283,53635.529649,0.9166666666666666,108.0,0.542016806722689,0.0,74.0,Greed,GREED
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2024-12-27,18,7190.583333333333,129430.5,2.5167037222222226,357.346725,1.0,9.0,0.5,0.0,74.0,Greed,GREED
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2024-12-30,38,6536.572105263158,248389.74,1.4780544210526314,2227.18659,1.0,25.0,0.34210526315789475,0.0,65.0,Greed,GREED
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-01-08,139,5040.074460431654,700570.35,1.7640256762589928,0.0,,0.0,1.0,0.0,70.0,Greed,GREED
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-01-09,96,7755.243541666667,744503.38,2.1389434687500004,35352.95374,1.0,56.0,0.4166666666666667,0.0,69.0,Greed,GREED
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-01-12,390,830.1821794871795,323771.05,0.08301789230769231,927.412681,1.0,390.0,0.0,0.0,62.0,Greed,GREED
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-01-13,23,6845.160434782609,157438.69,0.6845156086956522,0.0,,0.0,1.0,0.0,61.0,Greed,GREED
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-01-16,4,42850.549999999996,171402.19999999998,4.285055,13963.52,1.0,4.0,0.0,0.0,75.0,Extreme Greed,GREED
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-01-19,30,3916.7593333333334,117502.78,1.370865,1519.769822,1.0,20.0,0.3333333333333333,0.0,77.0,Extreme Greed,GREED
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-01-20,43,2596.646976744186,111655.81999999999,0.9088257674418606,-2427.873799,0.0,36.0,0.16279069767441862,2427.8737989999936,76.0,Extreme Greed,GREED
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-02-25,215,5634.781581395349,1211478.04,0.9838026418604652,11271.895074,1.0,114.0,0.4697674418604651,0.0,25.0,Fear,FEAR
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-02-26,50,8442.721599999999,422136.07999999996,2.95495196,22137.551238,1.0,50.0,0.0,0.0,21.0,Extreme Fear,FEAR
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-02-27,12,8378.118333333334,100537.42,2.9323405833333336,503.31943,1.0,4.0,0.6666666666666666,0.0,10.0,Extreme Fear,FEAR
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-02-28,89,14857.899887640451,1322353.09,4.357571516853933,22299.186495,1.0,72.0,0.19101123595505617,0.0,16.0,Extreme Fear,FEAR
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-03-03,19,10522.962631578948,199936.29,3.6830363684210523,0.0,,0.0,1.0,0.0,33.0,Fear,FEAR
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-03-04,155,5549.306774193548,860142.5499999999,0.8132295032258064,0.0,,0.0,1.0,0.0,15.0,Extreme Fear,FEAR
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-03-06,15,9685.342,145280.13,3.3898696,5109.859504,1.0,5.0,0.6666666666666666,0.0,25.0,Fear,FEAR
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-03-07,57,1755.7517543859651,100077.85,0.6145127017543859,0.0,,0.0,1.0,0.0,34.0,Fear,FEAR
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-03-10,114,5590.744561403509,637344.88,1.518164307017544,0.08712,1.0,1.0,0.9912280701754386,0.0,20.0,Extreme Fear,FEAR
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-03-11,84,3216.501666666667,270186.14,0.5305382738095238,0.0,,0.0,1.0,0.0,24.0,Extreme Fear,FEAR
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-03-21,17,1470.5794117647058,24999.85,0.14705770588235295,0.0,,0.0,1.0,0.0,31.0,Fear,FEAR
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-03-22,53,1308.6299999999999,69357.39,0.30682896226415096,4350.379248,1.0,53.0,0.0,0.0,32.0,Fear,FEAR
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-03-23,76,3986.6614473684212,302986.27,1.0663859078947369,2897.148962,1.0,26.0,0.6578947368421053,0.0,30.0,Fear,FEAR
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-03-29,23,15232.22,350341.06,5.331276347826087,314.6728,1.0,3.0,0.8695652173913043,0.0,26.0,Fear,FEAR
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-03-30,21,12161.259047619047,255386.44,1.8541489047619049,5362.529222,1.0,21.0,0.0,0.0,32.0,Fear,FEAR
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-03-31,47,9463.05744680851,444763.7,2.2482421489361704,4750.8109939999995,1.0,26.0,0.44680851063829785,0.0,34.0,Fear,FEAR
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-04-02,16,37473.885625,599582.17,11.5533668125,444.205198,1.0,10.0,0.0,0.0,44.0,Fear,FEAR
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-04-03,60,16666.611,999996.66,1.2499952833333334,0.0,,0.0,1.0,0.0,25.0,Fear,FEAR
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-04-04,51,8264.040980392158,421466.09,2.4792118039215687,0.0,,0.0,1.0,0.0,28.0,Fear,FEAR
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-04-05,102,5175.765784313725,527928.11,1.2507686862745098,31134.240601999998,1.0,102.0,0.0,0.0,30.0,Fear,FEAR
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-04-06,103,5508.490970873787,567374.5700000001,1.0457515436893203,0.0,,0.0,1.0,0.0,34.0,Fear,FEAR
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-04-07,189,7781.819788359788,1470763.94,0.8702121957671957,13642.628143,1.0,40.0,0.7883597883597884,0.0,23.0,Extreme Fear,FEAR
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-04-08,3,52275.0,156825.0,15.682499333333332,221.0,1.0,1.0,0.0,0.0,24.0,Extreme Fear,FEAR
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-04-09,290,17935.84644827586,5201395.47,2.879061703448276,107892.62706,0.958041958041958,143.0,0.4862068965517241,0.0,18.0,Extreme Fear,FEAR
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-04-10,222,26118.342432432433,5798272.0200000005,7.137005513513514,84856.33534,1.0,80.0,0.6396396396396397,0.0,39.0,Fear,FEAR
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-04-11,74,24390.13621621622,1804870.08,1.219506364864865,122461.112004,1.0,74.0,0.0,0.0,25.0,Fear,FEAR
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-04-12,68,16878.26676470588,1147722.14,2.584232926470588,0.0,,0.0,0.0,0.0,43.0,Fear,FEAR
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-04-14,76,26925.528815789472,2046340.19,2.7650890263157897,21531.8321,1.0,56.0,0.05263157894736842,0.0,31.0,Fear,FEAR
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-04-15,51,3354.117450980392,171059.99,0.16770545098039213,0.0,,0.0,0.0,0.0,38.0,Fear,FEAR
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-04-16,1,166444.0,166444.0,8.3222,3088.0,1.0,1.0,0.0,0.0,29.0,Fear,FEAR
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-04-17,6,28273.666666666668,169642.0,8.482099166666666,-110.0,0.0,6.0,0.0,110.0,30.0,Fear,FEAR
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-04-21,23,30543.59565217391,702502.7,5.341425913043478,-681.29819,0.0,22.0,0.043478260869565216,791.2981900000013,39.0,Fear,FEAR
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-04-23,121,6709.732727272728,811877.66,1.015852479338843,2875.230157,0.45454545454545453,66.0,0.0,0.0,72.0,Greed,GREED
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-04-24,23,4407.6721739130435,101376.46,0.30708395652173914,459.24741,1.0,22.0,0.0,0.0,63.0,Greed,GREED
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-04-25,3,63142.666666666664,189428.0,3.157133,0.0,,0.0,0.0,0.0,60.0,Greed,GREED
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-04-26,41,6897.073170731707,282780.0,0.3448534146341463,47.876234000000004,1.0,41.0,0.0,0.0,65.0,Greed,GREED
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-04-30,5,75258.0,376290.0,16.9202996,510.0,1.0,4.0,0.0,0.0,56.0,Greed,GREED
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-03-13,7,857.2571428571428,6000.799999999999,0.30003971428571424,0.0,,0.0,1.0,0.0,81.0,Extreme Greed,GREED
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-03-14,1,6066.28,6066.28,2.123198,65.480454,1.0,1.0,0.0,0.0,88.0,Extreme Greed,GREED
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-03-15,8,3292.47625,26339.81,1.152366125,338.42832,1.0,1.0,0.875,0.0,83.0,Extreme Greed,GREED
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-03-16,6,4537.276666666667,27223.66,1.5880468333333333,228.57984,1.0,1.0,0.8333333333333334,0.0,81.0,Extreme Greed,GREED
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-03-17,14,6218.810714285714,87063.35,2.176583357142857,429.683075,1.0,4.0,0.7142857142857143,0.0,79.0,Extreme Greed,GREED
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-03-18,12,2833.491666666667,34001.9,0.9917215,0.0,,0.0,1.0,0.0,77.0,Extreme Greed,GREED
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-03-19,4,2266.8775,9067.51,0.793407,0.0,,0.0,1.0,0.0,79.0,Extreme Greed,GREED
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-03-21,1,9744.18,9744.18,3.410463,0.0,,0.0,1.0,0.0,78.0,Extreme Greed,GREED
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-03-25,7,8159.4742857142855,57116.32,2.855816,1302.916428,1.0,6.0,0.0,0.0,75.0,Extreme Greed,GREED
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-03-26,7,3426.62,23986.34,1.1993162857142856,20.599193,1.0,1.0,0.7142857142857143,0.0,81.0,Extreme Greed,GREED
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-03-27,27,3224.6703703703706,87066.1,1.1286342962962963,189.192,1.0,12.0,0.3333333333333333,0.0,83.0,Extreme Greed,GREED
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-03-28,3,6671.296666666666,20013.89,2.3349533333333334,0.0,,0.0,1.0,0.0,80.0,Extreme Greed,GREED
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-03-29,15,5794.291333333333,86914.37,2.028002,883.097404,1.0,6.0,0.6,0.0,79.0,Extreme Greed,GREED
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-03-31,13,3070.2276923076925,39912.96,1.0745786153846155,912.786145,1.0,10.0,0.0,0.0,75.0,Extreme Greed,GREED
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-04-01,29,4654.808275862069,134989.44,1.6291826206896551,0.840939,1.0,2.0,0.7931034482758621,0.0,79.0,Extreme Greed,GREED
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-04-02,37,6072.016756756757,224664.62,2.125205108108108,883.760812,1.0,12.0,0.08108108108108109,0.0,79.0,Extreme Greed,GREED
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-04-04,32,2999.6165625,95987.73,1.0498651562499999,0.0,,0.0,0.0,0.0,70.0,Greed,GREED
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-04-05,10,17253.157,172531.56999999998,6.038604000000001,4444.4983010000005,1.0,7.0,0.3,0.0,79.0,Extreme Greed,GREED
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-04-06,16,4263.979375,68223.67,1.4923923125,236.33513399999998,1.0,4.0,0.0,0.0,75.0,Extreme Greed,GREED
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-04-07,23,2173.397391304348,49988.14,0.7606889130434782,0.0,,0.0,0.0,0.0,78.0,Extreme Greed,GREED
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-04-08,28,5827.370357142857,163166.37,2.039579285714286,0.0,,0.0,0.0,0.0,76.0,Extreme Greed,GREED
